Caters,trendy,HasTV,NoiseLevel,OutdoorSeating,WiFi_no,business_id,stars,suggestion
0,0,1,3,0,0,Red The Steakhouse (417 Prospect Ave E),4,The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,0,1,0,"Verona Chophouse (Lone Butte Casino, 1077 S Kyrene Rd)",4,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
1,0,1,1,1,0,Max Sports Grille (7134 E Thomas Rd),3,You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.
0,0,1,1,0,0,Tom Colicchio's Craftsteak (3799 Las Vegas Blvd S),4,The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
1,0,1,1,1,0,Fleming's Prime Steakhouse - Woodmere (28869 Chagrin Blvd),3.5,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,1,1,0,0,"Montana's BBQ & Bar (4916 130 Ave Se, Unit 400)",3,The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
1,0,1,1,0,1,Joe Beef (2491 Rue Notre-Dame Ouest),4,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,1,1,0,1,LongHorn Steakhouse (2950 East Germann Rd),3,"The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,1,1,1,0,Redwood Steakhouse (12 E Ogden Ave),4.5,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
1,0,1,1,0,0,Ric's Grill (1436 8th St SW),3.5,You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,1,0,1,Alexander's Steakhouse (202 W Anthony Dr),3,"The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,0,1,1,0,Vertigo (1235 Boulevard Robert-Bourassa),3,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,1,1,1,0,Charleston's (1040 N 54th St),4,You should provide catering services.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,0,0,1,0,"DragonFire Steakhouse (Galleria Mall, 1500 Washington Rd)",2.5,You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
1,0,0,1,1,0,Global Restaurant (314 Main St),4,You should provide catering services.
0,0,1,1,1,0,Bobby Q - Biltmore (3154 E Camelback Rd),4.5,Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,1,0,0,Brown Derby (5370 Mayfield Rd),3,You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,1,0,0,"Choplin's Restaurant (19700 One Norman Blvd, Ste C)",4,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
1,0,1,0,1,0,Ruths Chris Steak House (6 PPG Pl),4,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
1,0,1,2,1,1,Bill Johnson's Big Apple Restaurants (3101 W Indian School Rd),3,The noise from TV may cause disturbance when customers talk with each others.
1,0,0,0,1,0,Crossroads Restaurant & Bar - Las Vegas (3950 Las Vegas Blvd),3.5,The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
1,0,1,1,0,0,Bâton Rouge Steakhouse & Bar (3370 Avenue des Grandes Tourelles),2.5,
0,0,0,2,0,0,McCormick & Schmick's Seafood & Steaks (2667 Sidney St),3,"The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
1,0,1,1,1,0,BLT Steak (3645 Las Vegas Blvd S),4,"You should provide catering services.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,1,1,0,0,Le Steak Frites St-Paul (2125 Boulevard le Carrefour Boul),4,The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,1,0,1,"Moxie's Grill & Bar (1800 Sheppard Ave E, 2044)",3.5,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
1,0,1,1,1,1,"Prime (Windsor Arms Hotel, 18 St Thomas St)",3,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,1,1,1,1,"Kingo Bowl (66 S Dobson Rd, Ste 112)",4,The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,1,1,0,Universel (359 Rue Sainte-Catherine O),3.5,You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,1,0,0,Outback Steakhouse (8671 W Sahara Ave),3.5,You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,1,0,1,XS Lounge and Grill (6620 36 St NE),3.5,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,1,2,1,0,Delibee's (24 Avenue Valois Bay),4,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
1,0,1,1,1,0,Watami Hibachi Steakhouse (2033 Lebanon Church Rd),4.5,You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,1,0,0,The Keg Steakhouse & Bar (106 First Commerce Drive),3.5,The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.
0,0,1,2,0,0,Ta Pies (4520 Avenue du Parc),4.5,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
0,0,1,1,1,0,Applebee's Grill + Bar (4605 W Charleston Blvd),2,"You should provide catering services.|The noise from TV may cause disturbance when customers talk with each others.|Please try to reduce the noise! No one want to be interruptted when they are enjoying steaks.|Please offer outdoor seating, some people may prefer to enjoy steaks outside."
